,timestep,episode,reward,obs_ax0,obs_ax1,obs_ax2,obs_ax3
7,7,909.0,34.0,-0.07379834783957674,0.16113140842834264,0.037813414822364715,-0.26704061151439007
8,8,909.0,34.0,-0.0705757196710099,0.3556938607375921,0.03247260259207691,-0.5475611730320225
9,9,909.0,34.0,-0.06346184245625805,0.5503449182500768,0.021521379131436463,-0.829838565140957
10,10,909.0,34.0,-0.05245494409125651,0.3549354934736717,0.004924607828617322,-0.5304655091171966
11,11,909.0,34.0,-0.04535623422178308,0.15974461562925327,-0.00568470235372661,-0.2362349137859382
12,12,909.0,34.0,-0.042161341909198014,0.35494732097054044,-0.010409400629445374,-0.5307055341963596
13,13,909.0,34.0,-0.03506239548978721,0.15997333056132762,-0.021023511313372566,-0.24132070185281213
14,14,909.0,34.0,-0.031862928878560653,0.3553891875634685,-0.025849925350428807,-0.5405601681613053
15,15,909.0,34.0,-0.024755145127291284,0.16063994849875943,-0.036661128713654914,-0.2561329371178953
16,16,909.0,34.0,-0.021542346157316095,0.3562656269943357,-0.04178378745601282,-0.5601502382148882
17,17,909.0,34.0,-0.014417033617429381,0.16175426618453456,-0.05298679222031059,-0.28091871507108596
18,18,909.0,34.0,-0.01118194829373869,-0.03257339182266994,-0.0586051665217323,-0.005407156517803935
19,19,909.0,34.0,-0.011833416130192089,0.16333794036210061,-0.05871330965208838,-0.3159897042537321
20,20,909.0,34.0,-0.008566657322950076,-0.03090068800889334,-0.06503310373716302,-0.04238560684576981
21,21,909.0,34.0,-0.009184671083127944,0.1650906254387105,-0.06588081587407842,-0.35485737402560885
22,22,909.0,34.0,-0.005882858574353734,0.3610844306706431,-0.07297796335459059,-0.6675652631078057
23,23,909.0,34.0,0.0013388300390591284,0.1670491571646736,-0.0863292686167467,-0.39872353299622487
24,24,909.0,34.0,0.004679813182352601,0.3632829357237627,-0.0943037392766712,-0.717327312617694
25,25,909.0,34.0,0.011945471896827854,0.1695838338269288,-0.10865028552902507,-0.4557538787386759
26,26,909.0,34.0,0.015337148573366429,0.3660607364233017,-0.11776536310379859,-0.7806117762836318
27,27,909.0,34.0,0.022658363301832463,0.17273756726854314,-0.13337759862947124,-0.5271785955894791
28,28,909.0,34.0,0.026113114647203325,-0.02028045500669773,-0.14392117054126083,-0.2793198828874781
29,29,909.0,34.0,0.02570750554706937,0.1765699414674273,-0.1495075681990104,-0.6137095883178916
30,30,909.0,34.0,0.029238904376417917,-0.01618148140591144,-0.16178175996536823,-0.3715994547580337
31,31,909.0,34.0,0.028915274748299687,0.18082467302091726,-0.1692137490605289,-0.7106065071496303
32,32,909.0,34.0,0.03253176820871803,0.3778355354912397,-0.18342587920352152,-1.0514138537738713
33,33,909.0,34.0,0.04008847891854283,0.5748531454964814,-0.20445415627899893,-1.3956080105425155
34,34,909.0,34.0,0.051585541828472456,0.7718462467539248,-0.23236631648984923,-1.7446348088218075
0,0,910.0,11.0,-0.02627207157338182,-0.001705933313624508,-0.027356931199258507,-0.013254966544321893
1,1,910.0,11.0,-0.02630619023965431,-0.19642508614073642,-0.027622030530144944,0.27067253882069364
2,2,910.0,11.0,-0.03023469196246904,-0.39114220475105066,-0.02220857975373107,0.5545169560287817
3,3,910.0,11.0,-0.03805753605749005,-0.5859453897806308,-0.011118240633155436,0.8401208900388306
4,4,910.0,11.0,-0.04977644385310267,-0.7809137946123174,0.005684177167621176,1.1292867262661317
5,5,910.0,11.0,-0.06539471974534902,-0.5858667500450201,0.02826991169294381,0.8383920249491599
6,6,910.0,11.0,-0.07711205474624942,-0.7813631044502934,0.04503775219192701,1.1398296326454576
7,7,910.0,11.0,-0.0927393168352553,-0.9770439995295847,0.06783434484483616,1.4462899595895533
8,8,910.0,11.0,-0.11228019682584699,-1.1729316337591764,0.09676014403662724,1.7593736437178136
9,9,910.0,11.0,-0.1357388295010305,-1.3690069665019444,0.1319476169109835,2.08051400955902
10,10,910.0,11.0,-0.16311896883106938,-1.1754450089575186,0.1735578971021639,1.8313750018774493
11,11,910.0,11.0,-0.18662786901021974,-1.372012376505489,0.2101853971397129,2.172566623681636
0,0,911.0,28.0,0.031539254249825344,-0.047024335145489475,-0.03644461594067806,-0.03750105147775981
1,1,911.0,28.0,0.030598767546915553,-0.2416052277303196,-0.03719463697023326,0.24346413028781175
2,2,911.0,28.0,0.02576666299230916,-0.43617670881594595,-0.032325354364477026,0.5241867894926752
3,3,911.0,28.0,0.017043128815990242,-0.24061509861811856,-0.021841618574623523,0.22149562261788863
4,4,911.0,28.0,0.012230826843627871,-0.0451878721829109,-0.01741170612226575,-0.07799622278087082
5,5,911.0,28.0,0.011327069399969653,-0.24005594553664356,-0.018971630577883165,0.20914279716832201
6,6,911.0,28.0,0.006525950489236782,-0.43490155983332773,-0.014788774634516725,0.4957812983533044
7,7,911.0,28.0,-0.0021720807074297726,-0.23957421874255844,-0.0048731486674506354,0.19847458459343925
8,8,911.0,28.0,-0.006963565082280941,-0.044382906994366506,-0.0009036569755818506,-0.09574160658275133
9,9,911.0,28.0,-0.00785122322216827,0.15075198424076103,-0.002818489107236877,-0.3887094990403452
10,10,911.0,28.0,-0.00483618353735305,-0.04432984801396714,-0.010592679088043781,-0.09691654763803748
11,11,911.0,28.0,-0.005722780497632393,-0.2392983924903686,-0.01253101004080453,0.192405672504462
12,12,911.0,28.0,-0.010508748347439766,-0.43423886237646536,-0.00868289659071529,0.48110939902566785
13,13,911.0,28.0,-0.019193525594969073,-0.23899542976624907,0.0009392913897980672,0.18570255046607376
14,14,911.0,28.0,-0.023973434190294053,-0.43413080759191824,0.0046533423991195425,0.47868163971126027
15,15,911.0,28.0,-0.03265605034213242,-0.6293181440944408,0.014226975193344748,0.7728275523180712
16,16,911.0,28.0,-0.045242413224021234,-0.4343947979495464,0.029683526239706173,0.4846547125691296
17,17,911.0,28.0,-0.053930309183012164,-0.23970404894065847,0.03937662049108877,0.20147291303650622
18,18,911.0,28.0,-0.05872439016182533,-0.4353663890817824,0.04340607875181889,0.5063126541276555
19,19,911.0,28.0,-0.06743171794346098,-0.24088210527401185,0.053532331834372004,0.22761838461981737
20,20,911.0,28.0,-0.07224936004894121,-0.43672659134134795,0.058084699526768355,0.5366952786604546
21,21,911.0,28.0,-0.08098389187576817,-0.632615072392396,0.06881860509997745,0.8470997692612052
22,22,911.0,28.0,-0.09363619332361608,-0.8286049191605551,0.08576060048520155,1.1606053614825742
23,23,911.0,28.0,-0.1102082917068272,-0.6346984118973937,0.10897270771485304,0.8959972852940878
24,24,911.0,28.0,-0.12290225994477506,-0.8311156725413974,0.1268926534207348,1.2208501629041644
25,25,911.0,28.0,-0.139524573395603,-1.0276236742262204,0.1513096566788181,1.550448660802874
26,26,911.0,28.0,-0.16007704688012742,-0.8346061333107512,0.18231862989487557,1.3085458159200276
27,27,911.0,28.0,-0.17676916954634245,-1.031508734290227,0.20848954621327612,1.6523097219607263
28,28,911.0,28.0,-0.197399344232147,-1.228366426421421,0.24153574065249064,2.0020545554112656
0,0,912.0,35.0,-0.019085978316785903,0.01338895949987555,0.04462240714299241,0.037001186269239275
1,1,912.0,35.0,-0.018818199126788393,-0.1823435353588319,0.0453624308683772,0.34342231060223327
2,2,912.0,35.0,-0.022465069833965033,0.01210470460473173,0.052230877080421866,0.06538197488240899
3,3,912.0,35.0,-0.022222975741870397,-0.1837256794575407,0.053538516578070044,0.37407586045816066
4,4,912.0,35.0,-0.025897489331021213,0.010596505899981068,0.06102003378723326,0.09874303785519467
5,5,912.0,35.0,-0.02568555921302159,0.2047932485878825,0.06299489454433715,-0.1740811748541059
6,6,912.0,35.0,-0.02158969424126394,0.3989597051656198,0.05951327104725504,-0.4462449073754358
7,7,912.0,35.0,-0.013610500137951544,0.20304852779268107,0.050588372899746326,-0.13541182570342836
8,8,912.0,35.0,-0.009549529582097923,0.007239842390767193,0.04788013638567776,0.17279208844383498
9,9,912.0,35.0,-0.00940473273428258,-0.1885335220985967,0.05133597815455446,0.48018697275648575
10,10,912.0,35.0,-0.013175403176254513,0.005827585837460125,0.06093971760968417,0.20411553765476348
11,11,912.0,35.0,-0.01305885145950531,0.20002750519826512,0.06502202836277944,-0.0687384260691864
12,12,912.0,35.0,-0.009058301355540008,0.3941598996153464,0.06364725984139571,-0.34021865162323855
13,13,912.0,35.0,-0.0011751033632330793,0.19819280798458208,0.056842886808930945,-0.028163543242544054
14,14,912.0,35.0,0.0027887527964585625,0.39245546916801144,0.05627961594408006,-0.3023840876406181
15,15,912.0,35.0,0.010637862179818791,0.19657845565148574,0.0502319341912677,0.007503714252246385
16,16,912.0,35.0,0.014569431292848507,0.3909453660307213,0.05038200847631263,-0.26891692302571796
17,17,912.0,35.0,0.022388338613462934,0.5853134707196257,0.04500367001579827,-0.545293083261438
18,18,912.0,35.0,0.034094608027855446,0.38958900871703517,0.03409780835056951,-0.23877703187788923
19,19,912.0,35.0,0.041886388202196145,0.19399695336094847,0.029322267713011725,0.0644633255111069
20,20,912.0,35.0,0.04576632726941512,0.38868649544211664,0.030611534223233865,-0.21882594031409736
21,21,912.0,35.0,0.05354005717825745,0.19314063765374456,0.026235015416951918,0.08335381312579904
22,22,912.0,35.0,0.05740286993133235,-0.002347368808236744,0.0279020916794679,0.38419712609761764
23,23,912.0,35.0,0.05735592255516761,-0.19785411739207462,0.03558603420142025,0.6855452515499958
24,24,912.0,35.0,0.05339884020732612,-0.3934515639815199,0.049296939232420164,0.9892157536090558
25,25,912.0,35.0,0.04552980892769572,-0.1990229594097221,0.06908125430460128,0.7124145791753491
26,26,912.0,35.0,0.04154934973950127,-0.004922076449763613,0.08332954588810826,0.4422514362869867
27,27,912.0,35.0,0.041450908210506,0.18892794956871747,0.092174574613848,0.17695590071849493
28,28,912.0,35.0,0.045229467201880355,-0.007383937347224645,0.0957136926282179,0.49723466265978983
29,29,912.0,35.0,0.045081788454935864,-0.2037159379057201,0.1056583858814137,0.8184816085511958
30,30,912.0,35.0,0.04100746969682146,-0.40011317348683867,0.12202801805243761,1.1424404024297634
31,31,912.0,35.0,0.03300520622708469,-0.20677857236921826,0.1448768261010329,0.890382274002373
32,32,912.0,35.0,0.028869634779700323,-0.403537580284161,0.16268447158108035,1.2248737660309899
33,33,912.0,35.0,0.020798883174017103,-0.2108406252074588,0.18718194690170015,0.9872634143176477
34,34,912.0,35.0,0.01658207066986793,-0.4079084691623069,0.2069272151880531,1.3324124687972456
35,35,912.0,35.0,0.008423901286621792,-0.2159073346331806,0.23357546456399803,1.1109581215577098
0,0,913.0,22.0,0.012275438859960339,-0.04801368766171961,0.04517261332652099,-0.040925732474542044
1,1,913.0,22.0,0.011315165106725946,-0.24375331958495938,0.04435409867703015,0.2656604338399814
2,2,913.0,22.0,0.006440098715026758,-0.049291558135935915,0.04966730735382978,-0.012709504103988134
3,3,913.0,22.0,0.00545426755230804,0.14508421378056174,0.04941311727175002,-0.28931742969074853
4,4,913.0,22.0,0.008355951827919275,0.3394679952181233,0.043626768677935045,-0.5660156651445031
5,5,913.0,22.0,0.015145311732281742,0.5339516322881102,0.03230645537504498,-0.8446413433041696
6,6,913.0,22.0,0.025824344378043946,0.3384040920535561,0.015413628508961587,-0.5419766446392708
7,7,913.0,22.0,0.03259242621911507,0.14306893424793113,0.004574095616176171,-0.24447728568131888
8,8,913.0,22.0,0.03545380490407369,-0.05211804975032938,-0.00031545009745020686,0.04964490691533263
9,9,913.0,22.0,0.0344114439090671,-0.2472354762919359,0.0006774480408564458,0.34222828983870984
10,10,913.0,22.0,0.02946673438322838,-0.05212316981009152,0.007522013837630643,0.04975906698274196
11,11,913.0,22.0,0.028424270987026552,-0.24735216723423492,0.008517195177285483,0.3448057297280503
12,12,913.0,22.0,0.023477227642341853,-0.05235240627560664,0.01541330977184649,0.0548207226773299
13,13,913.0,22.0,0.02243017951682972,-0.24769193136182682,0.016509724225393086,0.3523265395198778
14,14,913.0,22.0,0.017476340889593184,-0.44304471801846157,0.02355625501579064,0.6501694232062454
15,15,913.0,22.0,0.008615446529223952,-0.6384867275957445,0.03655964347991555,0.9501760021714096
16,16,913.0,22.0,-0.00415428802269094,-0.4438754576202393,0.05556316352334374,0.6692003055604354
17,17,913.0,22.0,-0.013031797175095726,-0.6397241672301759,0.06894716963455245,0.9788471749605332
18,18,913.0,22.0,-0.025826280519699242,-0.8356993336093864,0.08852411313376313,1.292365905812928
19,19,913.0,22.0,-0.04254026719188697,-1.0318280011257102,0.1143714312500217,1.6113990454613476
20,20,913.0,22.0,-0.06317682721440118,-1.228099795842251,0.14659941215924865,1.937435229117653
21,21,913.0,22.0,-0.0877388231312462,-1.424452694909968,0.18534811674160173,2.271751332040145
22,22,913.0,22.0,-0.11622787702944556,-1.62075663281249,0.23078314338240463,2.615344721605195
0,0,914.0,9.0,0.03414205922429282,0.003758190177313124,0.00011894673084746066,0.008848923306897828
1,1,914.0,9.0,0.03421722302783908,0.19887843533374253,0.00029592519698541723,-0.283796472018491
2,2,914.0,9.0,0.038194791734513935,0.3939961645554919,-0.005380004243384403,-0.5763860510293746
3,3,914.0,9.0,0.04607471502562377,0.5891931142718071,-0.016907725263971895,-0.8707589518306655
4,4,914.0,9.0,0.05785857731105991,0.784540908504662,-0.03432290430058521,-1.1687093953431682
5,5,914.0,9.0,0.07354939548115315,0.9800921354652115,-0.05769709220744858,-1.471952426868936
6,6,914.0,9.0,0.09315123819045738,1.1758701847373856,-0.0871361407448273,-1.7820843694028123
7,7,914.0,9.0,0.1166686418852051,1.3718572336546109,-0.12277782813288354,-2.100535213897513
8,8,914.0,9.0,0.1441057865582973,1.567979930414494,-0.1647885324108338,-2.4285107803050936
9,9,914.0,9.0,0.1754653851665872,1.3746156015030921,-0.21335874801693566,-2.190622384404911
0,0,915.0,11.0,0.021405341200903732,0.038245157935297744,0.0008724241118908474,0.005447644726670461
1,1,915.0,11.0,0.022170244359609688,-0.15688929422366643,0.0009813770064242566,0.2984057042303712
2,2,915.0,11.0,0.01903245847513636,0.03821865412928338,0.006949491091031681,0.0060324474259809135
3,3,915.0,11.0,0.019796831557722026,-0.15700226964395353,0.007070140039551299,0.3008998958409746
4,4,915.0,11.0,0.016656786164842955,-0.3522242750941945,0.013088137956370791,0.5958041889969509
5,5,915.0,11.0,0.009612300662959063,-0.5475269275137931,0.02500422173630981,0.892580879273333
6,6,915.0,11.0,-0.0013382378873167972,-0.7429789539276952,0.042855839321776466,1.1930177497875682
7,7,915.0,11.0,-0.0161978169658707,-0.9386290011759891,0.06671619431752783,1.4988191207017965
8,8,915.0,11.0,-0.03497039698939049,-1.1344951159577128,0.09669257673156376,1.8115646913460481
9,9,915.0,11.0,-0.057660299308544744,-1.3305523457820323,0.13292387055848473,2.132660176908468
10,10,915.0,11.0,-0.08427134622418539,-1.1369750462642612,0.17557707409665407,1.8838202935234427
11,11,915.0,11.0,-0.10701084714947061,-1.3335200286971636,0.21325347996712293,2.2254600667500704
0,0,916.0,34.0,-0.030533137932961307,0.0037132300704985285,-0.012605089523950584,-0.025498133499921874
1,1,916.0,34.0,-0.030458873331551336,0.19901365913993235,-0.013115052193949022,-0.32213130238357274
2,2,916.0,34.0,-0.02647860014875269,0.004080900920402919,-0.019557678241620476,-0.033613026500648624
3,3,916.0,34.0,-0.02639698213034463,0.19947777671923156,-0.020229938771633448,-0.33240187794734743
4,4,916.0,34.0,-0.022407426595959998,0.3948817445522327,-0.026877976330580394,-0.6313950512056818
5,5,916.0,34.0,-0.014509791704915344,0.5903681960960185,-0.03950587735469403,-0.9324199902091963
6,6,916.0,34.0,-0.002702427782994973,0.3958009351562999,-0.05815427715887796,-0.6524085240828115
7,7,916.0,34.0,0.005213590920131024,0.20153500539024022,-0.07120244764053418,-0.3785899565806532
8,8,916.0,34.0,0.009244291027935829,0.3975921013812753,-0.07877424677214724,-0.6928462754523487
9,9,916.0,34.0,0.017196133055561336,0.5937134034217115,-0.09263117228119422,-1.0092516283151758
10,10,916.0,34.0,0.029070401123995566,0.39994172311226617,-0.11281620484749774,-0.7470348497610906
11,11,916.0,34.0,0.03706923558624089,0.5964244323809571,-0.12775690184271954,-1.0729830038541364
12,12,916.0,34.0,0.04899772423386003,0.40320123204150227,-0.14921656191980226,-0.8229687409154478
13,13,916.0,34.0,0.05706174887469007,0.21040119320785108,-0.1656759367381112,-0.5806893701489564
14,14,916.0,34.0,0.061269772738847095,0.01794080105604179,-0.17728972414109034,-0.3444379922423071
15,15,916.0,34.0,0.061628588759967934,-0.17427445458738533,-0.18417848398593648,-0.11248503879236882
16,16,916.0,34.0,0.058143099668220226,-0.3663452390382893,-0.18642818476178386,0.11690554963819971
17,17,916.0,34.0,0.05081619488745444,-0.16910942932545314,-0.18409007376901987,-0.22831471816865267
18,18,916.0,34.0,0.047434006300945374,-0.36118887138973144,-0.18865636813239292,0.0011188541783065387
19,19,916.0,34.0,0.04021022887315075,-0.5531748829276938,-0.18863399104882678,0.22885174396910402
20,20,916.0,34.0,0.02914673121459687,-0.7451708640736997,-0.1840569561694447,0.4566069935052042
21,21,916.0,34.0,0.014243313933122876,-0.9372787647461461,-0.17492481629934062,0.6860938513155793
22,22,916.0,34.0,-0.004502261361800047,-1.1295966127209636,-0.16120293927302903,0.9190023340050512
23,23,916.0,34.0,-0.02709419361621932,-1.3222156805749938,-0.14282289259292802,1.1569962873971853
24,24,916.0,34.0,-0.0535385072277192,-1.1255506178313937,-0.1196829668449843,0.8231549970925867
25,25,916.0,34.0,-0.07604951958434707,-0.9290125198159935,-0.10321986690313258,0.49535389186812606
26,26,916.0,34.0,-0.09462976998066694,-0.7325979818516313,-0.09331278906577005,0.17200741017826582
27,27,916.0,34.0,-0.10928172961769957,-0.5362729525698849,-0.08987264086220473,-0.1485931363198214
28,28,916.0,34.0,-0.12000718866909726,-0.33998665325856914,-0.09284450358860116,-0.46822131981823784
29,29,916.0,34.0,-0.12680692173426864,-0.14368410452431332,-0.10220892998496592,-0.7886640281702314
30,30,916.0,34.0,-0.1296806038247549,0.05268199208256011,-0.11798221054837055,-1.1116731171675245
31,31,916.0,34.0,-0.1286269639831037,0.24913923484825648,-0.14021567289172104,-1.4389167286080735
32,32,916.0,34.0,-0.12364417928613856,0.4456826317282483,-0.16899400746388252,-1.771926934670933
33,33,916.0,34.0,-0.1147305266515736,0.6422602412777605,-0.20443254615730116,-2.1120409061523526
34,34,916.0,34.0,-0.1018853218260184,0.4496863879589852,-0.24667336428034822,-1.888880661550618
0,0,917.0,14.0,-0.042310991960631296,-0.009738687707979962,-0.022966016698928518,-0.023901261895967196
1,1,917.0,14.0,-0.042505765714790894,-0.20452388521197673,-0.023444041936847862,0.2614480695408009
2,2,917.0,14.0,-0.04659624341903043,-0.399303469151754,-0.018215080546031843,0.5466452406456899
3,3,917.0,14.0,-0.05458231280206551,-0.5941648270607632,-0.0072821757331180455,0.8335338516345947
4,4,917.0,14.0,-0.06646560934328077,-0.39894413602263734,0.00938850129957385,0.5385696387271981
5,5,917.0,14.0,-0.07444449206373352,-0.20395542254880428,0.020159894074117814,0.24885963756210672
6,6,917.0,14.0,-0.07852360051470961,-0.3993593896659965,0.02513708682535995,0.547832635388944
7,7,917.0,14.0,-0.08651078830802954,-0.594825296887375,0.03609373953313883,0.8483283941192143
8,8,917.0,14.0,-0.09840729424577704,-0.7904204627131839,0.05306030741552312,1.1521393092480996
9,9,917.0,14.0,-0.11421570350004072,-0.9861929732698007,0.07610309360048512,1.4609772006770643
10,10,917.0,14.0,-0.13393956296543674,-1.1821609338272738,0.10532263761402641,1.776431032656678
11,11,917.0,14.0,-0.15758278164198222,-0.9883713689463804,0.14085125826715997,1.5182650946765834
12,12,917.0,14.0,-0.17735020902090984,-1.1848876181214316,0.17121656016069164,1.8513937557646112
13,13,917.0,14.0,-0.20104796138333847,-1.3814301108232065,0.20824443527598385,2.191988878873386
14,14,917.0,14.0,-0.2286765635998026,-1.5778694999511522,0.25208421285345156,2.541064282122032
0,0,918.0,18.0,-0.0012883762118627087,-0.03393928037101949,0.01294631224183776,0.039698475250182594
1,1,918.0,18.0,-0.0019671618192830987,0.16099465191358153,0.013740281746841412,-0.24887180982492962
2,2,918.0,18.0,0.0012527312189885322,-0.034320802026311825,0.008762845550342818,0.04811323125781625
3,3,918.0,18.0,0.0005663151784622957,0.16067440781651682,0.009725110175499143,-0.24179211006684576
4,4,918.0,18.0,0.003779803334792632,-0.03458510101729545,0.004889267974162228,0.05394244020927863
5,5,918.0,18.0,0.003088101314446723,0.1604664047715074,0.005968116778347801,-0.2371938824023863
6,6,918.0,18.0,0.0062974294098768705,-0.034740299616992515,0.0012242391303000748,0.05736557539704823
7,7,918.0,18.0,0.00560262341753702,-0.2298797828691324,0.0023715506382410395,0.35043450713903557
8,8,918.0,18.0,0.0010050277601543712,-0.4250353810223513,0.00938024078102175,0.6438643164000606
9,9,918.0,18.0,-0.007495679860292654,-0.620286799914501,0.022257527109022963,0.9394863102093727
10,10,918.0,18.0,-0.019901415858582672,-0.42547184487004663,0.04104725331321042,0.6538794304812883
11,11,918.0,18.0,-0.028410852755983606,-0.6211405863073117,0.05412484192283619,0.9591998229701447
12,12,918.0,18.0,-0.04083366448212984,-0.4267864092591129,0.07330883838223909,0.6840004086559894
13,13,918.0,18.0,-0.0493693926673121,-0.6228455633020467,0.08698884655535888,0.9988327487082697
14,14,918.0,18.0,-0.06182630393335303,-0.8190158721621266,0.10696550152952428,1.3175180684319332
15,15,918.0,18.0,-0.07820662137659556,-1.0153156734043502,0.13331586289816294,1.6416728078932177
16,16,918.0,18.0,-0.09851293484468257,-0.8219835326660085,0.1661493190560273,1.3933267328678955
17,17,918.0,18.0,-0.11495260549800274,-1.0187376701174933,0.19401585371338523,1.7330171291455911
18,18,918.0,18.0,-0.1353273589003526,-0.8262874120286103,0.22867619629629704,1.5064413800341605
0,0,919.0,18.0,0.03113004004930925,0.014451098677332519,-0.032055575797023214,-0.004140093432438874
1,1,919.0,18.0,0.0314190620228559,-0.18019681403374757,-0.03213837766567199,0.27825905382595734
2,2,919.0,18.0,0.02781512574218095,0.015368528934305542,-0.026573196589152845,-0.02438453426916659
3,3,919.0,18.0,0.028122496320867062,0.21086128546752744,-0.027060887274536177,-0.32533174236671497
4,4,919.0,18.0,0.03233972203021761,0.40635787342591534,-0.033567522121870474,-0.6264241903591796
5,5,919.0,18.0,0.04046687949873591,0.21172016090735815,-0.046096005929054065,-0.34449908960864295
6,6,919.0,18.0,0.044701282716883076,0.4074665125506715,-0.052985987721226924,-0.651354151652963
7,7,919.0,18.0,0.052850612967896504,0.6032848285735484,-0.06601307075428618,-0.9602399922404403
8,8,919.0,18.0,0.06491630953936747,0.4091093375716894,-0.085217870599095,-0.6890048981272531
9,9,919.0,18.0,0.07309849629080126,0.21526695952982164,-0.09899796856164006,-0.4243202080809965
10,10,919.0,18.0,0.07740383548139769,0.021676538594862405,-0.10748437272325999,-0.16441427560130512
11,11,919.0,18.0,0.07783736625329493,0.21815984355095303,-0.11077265823528609,-0.48897800358669385
12,12,919.0,18.0,0.082200563124314,0.41465598293177464,-0.12055221830701997,-0.814416318921816
13,13,919.0,18.0,0.09049368278294949,0.2213729442124431,-0.13684054468545628,-0.5619524921402983
14,14,919.0,18.0,0.09492114166719835,0.41812305622578316,-0.14807959452826225,-0.8944244912306927
15,15,919.0,18.0,0.10328360279171402,0.22528586646773655,-0.1659680843528761,-0.651710724458426
16,16,919.0,18.0,0.10778932012106875,0.4222826987594376,-0.17900229884204463,-0.9917164519975858
17,17,919.0,18.0,0.11623497409625749,0.22994871174526776,-0.19883662788199635,-0.7601712750865434
18,18,919.0,18.0,0.12083394833116284,0.42717327513055403,-0.21404005338372722,-1.108252789168704
0,0,920.0,21.0,-0.03157406935329813,0.0365571694247601,-0.002656457212214615,-0.037873177544811246
1,1,920.0,21.0,-0.03084292596480293,0.23171711346120433,-0.0034139207631108397,-0.3313930582035375
2,2,920.0,21.0,-0.02620858369557884,0.42688749270420645,-0.01004178192718159,-0.6251506118125552
3,3,920.0,21.0,-0.01767083384149471,0.23190715555669394,-0.02254479416343269,-0.33564708621783895
4,4,920.0,21.0,-0.013032690730360832,0.4273425777805279,-0.02925773588778947,-0.6353533305857199
5,5,920.0,21.0,-0.004485839174750273,0.2326406567439121,-0.041964802499503864,-0.35202598814922575
6,6,920.0,21.0,0.0001669739601279684,0.03813981190360502,-0.04900532226248838,-0.07286560775594025
7,7,920.0,21.0,0.0009297701982000688,-0.15624657923168325,-0.050462634417607184,0.20396213291209647
8,8,920.0,21.0,-0.0021951613864335967,0.039559351737070286,-0.046383391759365254,-0.1042026000715362
9,9,920.0,21.0,-0.0014039743516921909,0.23531426998956004,-0.04846744376079598,-0.41115099892102924
10,10,920.0,21.0,0.0033023110480990105,0.04091172326745765,-0.056690463739216566,-0.13413346430572481
11,11,920.0,21.0,0.004120545513448164,0.2367979486901728,-0.059373133025331065,-0.44414884359008416
12,12,920.0,21.0,0.008856504487251619,0.43270750436936756,-0.06825610989713275,-0.7549408157419675
13,13,920.0,21.0,0.01751065457463897,0.23858955591528758,-0.0833549262119721,-0.48449362937284685
14,14,920.0,21.0,0.02228244569294472,0.044736765264933864,-0.09304479879942903,-0.21920201152136332
15,15,920.0,21.0,0.023177180998243396,0.24105706812429128,-0.0974288390298563,-0.5397243947167676
16,16,920.0,21.0,0.027998322360729223,0.4374038761906702,-0.10822332692419165,-0.8614466469564863
17,17,920.0,21.0,0.036746399884542626,0.6338199461112722,-0.12545225986332137,-1.1861026587971857
18,18,920.0,21.0,0.04942279880676807,0.8303254059809438,-0.1491743130392651,-1.5153306919864966
19,19,920.0,21.0,0.06602930692638695,0.637290277935007,-0.17948092687899503,-1.2726885043519156
20,20,920.0,21.0,0.07877511248508709,0.8341900777367097,-0.20493469696603334,-1.6157783966848347
21,21,920.0,21.0,0.09545891403982129,0.6419896698679735,-0.23725026489973003,-1.3933406317201653
0,0,921.0,9.0,-0.012743776321296273,-0.018777559955106906,0.0351834494284302,0.03768118055514333
1,1,921.0,9.0,-0.01311932752039841,-0.21438591813878552,0.035937073039533064,0.341253932705448
2,2,921.0,9.0,-0.01740704588317412,-0.4100002566618077,0.042762151693642024,0.6450492133150418
3,3,921.0,9.0,-0.025607051016410275,-0.6056912112743452,0.055663135959942864,0.9508855469272116
4,4,921.0,9.0,-0.03772087524189718,-0.8015163787263986,0.0746808468984871,1.260524871767035
5,5,921.0,9.0,-0.05375120281642515,-0.6074248816254664,0.09989134433382779,0.992134883965167
6,6,921.0,9.0,-0.06589970044893448,-0.8037312907281293,0.11973404201313113,1.314445857614173
7,7,921.0,9.0,-0.08197432626349707,-1.000147636808964,0.1460229591654146,1.6420787529210084
8,8,921.0,9.0,-0.10197727899967635,-1.1966469510491844,0.17886453422383478,1.9764692273876712
9,9,921.0,9.0,-0.12591021802066005,-1.0038044006792572,0.2183939187715882,1.7441264456191545
0,0,922.0,45.0,0.022349083539025233,0.04329669901650156,-0.023862444930376637,-0.008012907823041246
1,1,922.0,45.0,0.023215017519355265,0.23875259917837954,-0.02402270308683746,-0.30812818323116087
2,2,922.0,45.0,0.027990069502922856,0.043981034066153224,-0.030185266751460677,-0.02311712751619749
3,3,922.0,45.0,0.02886969018424592,-0.1506953198596414,-0.030647609301784628,0.2598912580816165
4,4,922.0,45.0,0.025855783787053093,0.04485043334552191,-0.025449784140152296,-0.04229861559937925
5,5,922.0,45.0,0.02675279245396353,-0.1498975052095781,-0.02629575645213988,0.24224726603254915
6,6,922.0,45.0,0.02375484234977197,0.04558999806030975,-0.021450811131488896,-0.05861267635228923
7,7,922.0,45.0,0.024666642310978166,0.24101284045046056,-0.02262306465853468,-0.3579855563576473
8,8,922.0,45.0,0.029486899119987378,0.43644898291846207,-0.029782775785687627,-0.6577153683231467
