,timestep,episode,reward,obs_ax0,obs_ax1,obs_ax2,obs_ax3
6,6,860.0,14.0,-0.039383919697874824,0.3575544686084362,-0.025123556875026855,-0.6101868705086222
7,7,860.0,14.0,-0.0322328303257061,0.5530184261332463,-0.0373272942851993,-0.9106758287482017
8,8,860.0,14.0,-0.021172461803041172,0.7486250806653159,-0.05554081086016333,-1.2148531025194969
9,9,860.0,14.0,-0.006199960189734854,0.9444178527140107,-0.07983787291055328,-1.5244099980161
10,10,860.0,14.0,0.01268839686454536,0.7503455446288405,-0.11032607287087529,-1.2576762251643585
11,11,860.0,14.0,0.027695307757122173,0.9466928554982008,-0.13547959737416246,-1.5827766821956568
12,12,860.0,14.0,0.04662916486708619,0.753418070217673,-0.1671351310180756,-1.3352303313677396
13,13,860.0,14.0,0.06169752627143965,0.9502047452851194,-0.1938397376454304,-1.6752064083138198
14,14,860.0,14.0,0.08070162117714204,1.1469758949340647,-0.2273438658117068,-2.0214680580704676
0,0,861.0,26.0,-0.04519712927569938,0.02721188928307687,0.0026821249774850314,-0.003928199405868027
1,1,861.0,26.0,-0.044652891490037844,0.22229527244339564,0.0026035609893676707,-0.29576367780672314
2,2,861.0,26.0,-0.04020698604116993,0.41738001039149075,-0.003311712566766792,-0.5876243468725332
3,3,861.0,26.0,-0.03185938583334011,0.22230459452702994,-0.015064199504217456,-0.2959864693977339
4,4,861.0,26.0,-0.02741329394279951,0.4176380250266985,-0.020983928892172134,-0.5933820776473997
5,5,861.0,26.0,-0.01906053344226554,0.6130473254550077,-0.03285157044512013,-0.892600320274104
6,6,861.0,26.0,-0.006799586933165387,0.41838601033697087,-0.050703576850602214,-0.6104225205907694
7,7,861.0,26.0,0.0015681332735740308,0.22400808605359912,-0.0629120272624176,-0.3341308068334056
8,8,861.0,26.0,0.006048294994646013,0.41996638561690836,-0.0695946433990857,-0.6459706944710193
9,9,861.0,26.0,0.01444762270698418,0.6159855407025423,-0.0825140572885061,-0.959731975402026
10,10,861.0,26.0,0.026767333521035025,0.42206392344639987,-0.10170869679654662,-0.6940708483068364
11,11,861.0,26.0,0.03520861198996302,0.22848888339852674,-0.11559011376268336,-0.43505967340923946
12,12,861.0,26.0,0.03977838965793356,0.4250412388698632,-0.12429130723086815,-0.7618286536566475
13,13,861.0,26.0,0.04827921443533083,0.2318305858471492,-0.1395278803040011,-0.5106960124603589
14,14,861.0,26.0,0.05291582615227381,0.03892142961030684,-0.14974180055320827,-0.26503260832339004
15,15,861.0,26.0,0.05369425474447995,-0.15378137935531117,-0.15504245271967607,-0.023072769766510043
16,16,861.0,26.0,0.050618627157373725,0.0431848901807676,-0.15550390811500628,-0.36037833200473746
17,17,861.0,26.0,0.051482324960989076,-0.14942425026454262,-0.16271147475510103,-0.12048488261091564
18,18,861.0,26.0,0.048493839955698226,0.04760962139913019,-0.16512117240731936,-0.45975832787722615
19,19,861.0,26.0,0.04944603238368083,-0.14484049605799873,-0.17431633896486387,-0.2233349087066266
20,20,861.0,26.0,0.046549222462520856,-0.3370981218190564,-0.1787830371389964,0.00969127735646419
21,21,861.0,26.0,0.039807260026139726,-0.52926569682815,-0.1785892115918671,0.24106550515065317
22,22,861.0,26.0,0.029221946089576727,-0.3321019518422246,-0.17376790148885404,-0.10220293473478753
23,23,861.0,26.0,0.022579907052732235,-0.13497071834553748,-0.1758119601835498,-0.4442777313577359
24,24,861.0,26.0,0.019880492685821486,0.06214607106599257,-0.1846975148107045,-0.7868178826354608
25,25,861.0,26.0,0.021123414107141338,-0.1300235566133892,-0.20043387246341374,-0.5574589820579495
26,26,861.0,26.0,0.018522942974873554,-0.3218513499252229,-0.21158305210457273,-0.3340115913045165
0,0,862.0,15.0,0.03083520946638807,0.031961984565717264,0.04622255185888917,0.02929857463308061
1,1,862.0,15.0,0.031474449157702415,0.22639164548990265,0.04680852335155078,-0.24844982770903457
2,2,862.0,15.0,0.03600228206750047,0.030633550537775084,0.04183952679737009,0.058622369415149644
3,3,862.0,15.0,0.03661495307825597,0.22513140352190905,0.04301197418567308,-0.22057185689718678
4,4,862.0,15.0,0.041117581148694154,0.02942187559614265,0.038600537047729346,0.0853625471642348
5,5,862.0,15.0,0.04170601866061701,-0.16623151931369035,0.04030778799101404,0.38996976366672476
6,6,862.0,15.0,0.0383813882743432,-0.36190168950637774,0.048107183264348534,0.6950839006135172
7,7,862.0,15.0,0.03114335448421565,-0.16747883277837622,0.06200886127661888,0.41792507233447374
8,8,862.0,15.0,0.027793777828648124,-0.3634221865322396,0.07036736272330835,0.7294941422075716
9,9,862.0,15.0,0.020525334098003334,-0.5594425744105654,0.08495724556745977,1.043468004339613
10,10,862.0,15.0,0.009336482609792024,-0.365545197472116,0.10582660565425203,0.7786183267625085
11,11,862.0,15.0,0.002025578660349704,-0.5619507292021185,0.1213989721895022,1.102633445113503
12,12,862.0,15.0,-0.009213435923692666,-0.7584421687617297,0.14345164109177225,1.4308050894593167
13,13,862.0,15.0,-0.024382279298927258,-0.9550138281251457,0.17206774288095858,1.7646642169924867
14,14,862.0,15.0,-0.04348255586143017,-0.7622045722524229,0.20736102722080832,1.530059859458878
15,15,862.0,15.0,-0.05872664730647863,-0.9591348838723623,0.23796222440998588,1.8796554403671855
0,0,863.0,36.0,0.03855748044880135,0.01897437589641668,-0.011551596020800026,0.029435549845113054
1,1,863.0,36.0,0.038936967966729685,-0.1759800296110483,-0.010962885023897764,0.31845155367821953
2,2,863.0,36.0,0.03541736737450872,0.01929633100829145,-0.004593853950333374,0.02233159088136316
3,3,863.0,36.0,0.03580329399467455,-0.17575943958999718,-0.004147222132706111,0.31356157120446404
4,4,863.0,36.0,0.03228810520287461,-0.37082206658476113,0.00212400929138317,0.6049337156607328
5,5,863.0,36.0,0.024871663871179388,-0.17572988276393026,0.014222683604597827,0.312920558297795
6,6,863.0,36.0,0.021357066215900784,-0.3710515310889005,0.020481094770553727,0.6100547263513836
7,7,863.0,36.0,0.013936035594122775,-0.5664536963933551,0.0326821892975814,0.9091175225759579
8,8,863.0,36.0,0.0026069616662556735,-0.37178898246959863,0.05086453974910056,0.6268832357879097
9,9,863.0,36.0,-0.004828817983136299,-0.17741251789014176,0.06340220446485875,0.3506433531814459
10,10,863.0,36.0,-0.008377068340939134,0.016753153516444436,0.07041507152848767,0.07860779828723269
11,11,863.0,36.0,-0.008042005270610246,-0.17930388170725994,0.07198722749423232,0.3926495002439237
12,12,863.0,36.0,-0.011628082904755446,0.014726602866661026,0.0798402174991108,0.12350354086854731
13,13,863.0,36.0,-0.011333550847422226,0.20861933091281254,0.08231028831648174,-0.14296097846515965
14,14,863.0,36.0,-0.007161164229165975,0.40247191415927003,0.07945106874717854,-0.4085834891517575
15,15,863.0,36.0,0.0008882740540194266,0.5963827595266054,0.0712793989641434,-0.6751981505280058
16,16,863.0,36.0,0.012815929244551535,0.7904455720465419,0.05777543595358328,-0.9446147911741846
17,17,863.0,36.0,0.028624840685482374,0.5945949288019736,0.038883140130099594,-0.6343524722874161
18,18,863.0,36.0,0.04051673926152185,0.7891535494677663,0.026196090684351272,-0.9145410535674917
19,19,863.0,36.0,0.05629981025087717,0.5936872655862196,0.007905269613001437,-0.6137414540365826
20,20,863.0,36.0,0.06817355556260156,0.39845574375515247,-0.004369559467730216,-0.31857919667805806
21,21,863.0,36.0,0.0761426704377046,0.20339629746128798,-0.010741143401291377,-0.02727746683816329
22,22,863.0,36.0,0.08021059638693036,0.008430016127778439,-0.011286692738054643,0.26199724962520204
23,23,863.0,36.0,0.08037919670948593,0.20371124528284218,-0.006046747745550602,-0.03422415394464251
24,24,863.0,36.0,0.08445342161514277,0.39891938444607133,-0.006731230824443452,-0.3288087426401167
25,25,863.0,36.0,0.0924318093040642,0.594136511258424,-0.013307405677245787,-0.6236067659134976
26,26,863.0,36.0,0.10431453952923267,0.3992028622153547,-0.02577954099551574,-0.33514444393310766
27,27,863.0,36.0,0.11229859677353976,0.5946820376431385,-0.03248242987417789,-0.635844123692732
28,28,863.0,36.0,0.12419223752640253,0.4000278169938866,-0.04519931234803253,-0.3535649702513617
29,29,863.0,36.0,0.13219279386628027,0.5957623597014698,-0.05227061175305976,-0.6601509979430964
30,30,863.0,36.0,0.14410804106030967,0.7915712593588274,-0.06547363171192169,-0.9688237573899555
31,31,863.0,36.0,0.15993946624748623,0.9875082325781683,-0.0848501068597208,-1.281334983523556
32,32,863.0,36.0,0.1796896308990496,1.1836024246275596,-0.11047680653019193,-1.5993340746138567
33,33,863.0,36.0,0.2033616793916008,0.9899491207606577,-0.14246348802246905,-1.343039139277723
34,34,863.0,36.0,0.22316066180681396,1.1865468298136763,-0.1693242708080235,-1.6766909030789434
35,35,863.0,36.0,0.2468915984030875,1.383180213922735,-0.20285808886960238,-2.01696665659088
36,36,863.0,36.0,0.2745552026815422,1.5797488591250115,-0.24319742200141997,-2.3650056659276104
0,0,864.0,14.0,-0.02059365232133097,-0.010820921156872255,-0.012789182999222902,-0.03848573682997403
1,1,864.0,14.0,-0.020810070744468414,-0.2057571623785015,-0.013558897735822383,0.25013479472913014
2,2,864.0,14.0,-0.024925213992038446,-0.40068288864659735,-0.008556201841239779,0.5385103138495644
3,3,864.0,14.0,-0.032938871764970394,-0.2054417014823169,0.00221400443575151,0.2431437603883026
4,4,864.0,14.0,-0.037047705794616734,-0.40059520696924883,0.007076879643517562,0.5365242179364459
5,5,864.0,14.0,-0.04505960993400171,-0.20557347239196969,0.01780736400224648,0.24607952663018895
6,6,864.0,14.0,-0.04917107938184111,-0.4009451686623682,0.022728954534850257,0.5443256959957938
7,7,864.0,14.0,-0.05718998275508847,-0.5963790183412483,0.03361546845476614,0.8440824894361219
8,8,864.0,14.0,-0.06911756312191344,-0.4017315253579765,0.05049711824348857,0.5621572846799
9,9,864.0,14.0,-0.07715219362907297,-0.5975243858991856,0.06174026393708657,0.8703120512905194
10,10,864.0,14.0,-0.08910268134705668,-0.7934293675297173,0.07914650496289696,1.1817497377005515
11,11,864.0,14.0,-0.10497126869765103,-0.989484263901823,0.10278149971690799,1.4981562586900363
12,12,864.0,14.0,-0.12476095397568748,-1.1856940927687352,0.1327446248907087,1.82108237960865
13,13,864.0,14.0,-0.1484748358310622,-1.3820176349867745,0.1691662724828817,2.1518893220806556
14,14,864.0,14.0,-0.1761151885307977,-1.188915656600999,0.21220405892449484,1.9158690235224123
0,0,865.0,27.0,0.019173205824666723,-0.02591718901562803,-0.04829106019756449,-0.004574709178227346
1,1,865.0,27.0,0.01865486204435416,0.16986286829250977,-0.04838255438112904,-0.3120944926255495
2,2,865.0,27.0,0.022052119410204355,-0.024537612927326508,-0.05462444423364003,-0.03505392616986103
3,3,865.0,27.0,0.021561367151657827,0.17132339026918822,-0.055325522757037254,-0.3444588292854682
4,4,865.0,27.0,0.024987834957041592,-0.022969659926545066,-0.06221469934274662,-0.06972258286623828
5,5,865.0,27.0,0.02452844175851069,-0.2171470328735121,-0.06360915100007139,0.20270063705020996
6,6,865.0,27.0,0.02018550110104045,-0.4113043382717786,-0.05955513825906719,0.4746591235788045
7,7,865.0,27.0,0.011959414335604877,-0.6055369343841632,-0.050061955787491105,0.7479926280400255
8,8,865.0,27.0,-0.00015132435207838857,-0.4097614065934494,-0.03510210322669059,0.43998518091617816
9,9,865.0,27.0,-0.008346552483947377,-0.6043694456729842,-0.026302399608367028,0.7213995179982478
10,10,865.0,27.0,-0.020433941397407063,-0.40889369916466184,-0.011874409248402072,0.4205553034676191
11,11,865.0,27.0,-0.0286118153807003,-0.213605531193422,-0.003463303179049689,0.12415270894708647
12,12,865.0,27.0,-0.03288392600456874,-0.018434134906437027,-0.00098024900010796,-0.16962083885137053
13,13,865.0,27.0,-0.03325260870269748,-0.21354204172705413,-0.00437266577713537,0.12275268761203845
14,14,865.0,27.0,-0.03752344953723856,-0.018357718230523484,-0.0019176120248946015,-0.171306558305637
15,15,865.0,27.0,-0.03789060390184903,0.17679162687472247,-0.005343743191007342,-0.4645938153458358
16,16,865.0,27.0,-0.03435477136435458,0.3719886805901126,-0.014635619497924059,-0.7589562684744768
17,17,865.0,27.0,-0.02691499775255233,0.17707142595343336,-0.029814744867413596,-0.4709144181365289
18,18,865.0,27.0,-0.02337356923348366,-0.017616981715873364,-0.039233033230144175,-0.18777583009508741
19,19,865.0,27.0,-0.023725908867801127,0.17804367685561928,-0.042988549832045926,-0.4925725246767506
20,20,865.0,27.0,-0.02016503533068874,0.3737447683001154,-0.052840000325580935,-0.7984877009159654
21,21,865.0,27.0,-0.012690139964686434,0.5695502944526931,-0.06880975434390024,-1.107313791127384
22,22,865.0,27.0,-0.0012991340756325718,0.7655059370803731,-0.09095603016644793,-1.4207657815006558
23,23,865.0,27.0,0.01401098466597489,0.5716194135009893,-0.11937134579646105,-1.1578424009412407
24,24,865.0,27.0,0.025443372935994676,0.7680774868290282,-0.14252819381528586,-1.4854443150454189
25,25,865.0,27.0,0.04080492267257524,0.5749513680502387,-0.17223708011619424,-1.2404541340221282
26,26,865.0,27.0,0.052303950033580016,0.7718144899777207,-0.1970461627966368,-1.5817672918270158
27,27,865.0,27.0,0.06774023983313443,0.5795073231752487,-0.22868150863317713,-1.3564459180107016
0,0,866.0,14.0,0.03406594468989889,0.04154997487456848,0.015757541383193144,-0.04572281172213628
1,1,866.0,14.0,0.034896944187390255,-0.15379434422365168,0.014843085148750419,0.2518898151175798
2,2,866.0,14.0,0.03182105730291722,0.041112543647266464,0.019880881451102013,-0.036074604482287775
3,3,866.0,14.0,0.03264330817586255,-0.15428877774629038,0.019159389361456256,0.26281404943446046
4,4,866.0,14.0,0.02955753262093674,-0.3496788969303103,0.024415670350145465,0.5614779525379275
5,5,866.0,14.0,0.022563954682330536,-0.5451348328328881,0.03564522940090402,0.861751967531031
6,6,866.0,14.0,0.011661258025672774,-0.7407235601846748,0.05288026875152464,1.165426172964672
7,7,866.0,14.0,-0.0031532131780207216,-0.5463282758622279,0.07618879221081809,0.8897803998450227
8,8,866.0,14.0,-0.014079778695265279,-0.3523182125208802,0.09398440020771855,0.6219873693437697
9,9,866.0,14.0,-0.021126142945682883,-0.5486181939025669,0.10642414759459394,0.9427286034094366
10,10,866.0,14.0,-0.03209850682373422,-0.35507870923655926,0.12527871966278267,0.6852915305169515
11,11,866.0,14.0,-0.03920008100846541,-0.551696734894053,0.1389845502731217,1.0146428646519163
12,12,866.0,14.0,-0.05023401570634647,-0.7483710150430631,0.15927740756616005,1.3475395775564387
13,13,866.0,14.0,-0.06520143600720774,-0.9450957189212708,0.18622819911728883,1.6855212768461594
14,14,866.0,14.0,-0.08410335038563316,-0.7525530206206811,0.21993862465421202,1.456136112704155
0,0,867.0,23.0,0.03418400593207174,-0.0033178606238253167,-0.024088277130406646,-0.04880651679607065
1,1,867.0,23.0,0.03411764871959524,0.19214106515995488,-0.02506440746632806,-0.34899111764050395
2,2,867.0,23.0,0.03796047002279434,-0.002615603620609308,-0.03204422981913814,-0.06431603711371986
3,3,867.0,23.0,0.03790815795038215,-0.19726381780551458,-0.033330550561412535,0.2180870022814297
4,4,867.0,23.0,0.03396288159427186,-0.3918938453309252,-0.02896881051578394,0.5000725263660382
5,5,867.0,23.0,0.026125004687653358,-0.5865956882465587,-0.018967359988463176,0.7834871160075563
6,6,867.0,23.0,0.014393090922722184,-0.3912182835465946,-0.0032976176683120507,0.4848976547369119
7,7,867.0,23.0,0.006568725251790293,-0.19604995173991963,0.006400335426426188,0.19117725092472443
8,8,867.0,23.0,0.0026477262169918997,-0.0010201445447556023,0.010223880444920676,-0.0994797821764486
9,9,867.0,23.0,0.0026273233260967876,0.19395379901215373,0.008234284801391704,-0.38891964402115303
10,10,867.0,23.0,0.006506399306339863,-0.0012840548525019646,0.0004558919209686433,-0.0936519391431902
11,11,867.0,23.0,0.006480718209289823,0.19383135914433067,-0.0014171468618951607,-0.3861909975041011
12,12,867.0,23.0,0.010357345392176438,0.38897339941748815,-0.009140966811977182,-0.6793204050232418
13,13,867.0,23.0,0.018136813380526202,0.5842211290794881,-0.02272737491244202,-0.9748671706423272
14,14,867.0,23.0,0.029821235962115965,0.3894113003462096,-0.04222471832528857,-0.689409166662178
15,15,867.0,23.0,0.03760946196904016,0.1948999808688306,-0.05601290165853213,-0.4103126270132004
16,16,867.0,23.0,0.04150746158641677,0.39076944599903973,-0.06421915419879613,-0.7201152312267849
17,17,867.0,23.0,0.049322850506397564,0.19659200916695363,-0.07862145882333182,-0.4483169314818125
18,18,867.0,23.0,0.053254690689736636,0.3927329352493125,-0.08758779745296807,-0.7647103824684895
19,19,867.0,23.0,0.06110934939472289,0.5889448425950048,-0.10288200510233786,-1.0836179173073814
20,20,867.0,23.0,0.07288824624662299,0.785262719402135,-0.12455436344848549,-1.4067316092153754
21,21,867.0,23.0,0.08859350063466569,0.9816908722831873,-0.152688995632793,-1.7356156560693756
22,22,867.0,23.0,0.10822731808032943,1.1781891271072473,-0.1874013087541805,-2.0716501872666653
23,23,867.0,23.0,0.13179110062247437,0.9854018587676376,-0.2288343124995138,-1.8423064116921268
0,0,868.0,11.0,-0.006856611544546254,-0.018462977511801863,-0.0233015021240896,0.0205797842707217
1,1,868.0,11.0,-0.007225871094782291,-0.2132431446905272,-0.022889906438675167,0.3058206985438628
2,2,868.0,11.0,-0.011490733988592836,-0.40803155779428185,-0.016773492467797912,0.5911977324730442
3,3,868.0,11.0,-0.019651365144478475,-0.6029147054251932,-0.004949537818337029,0.8785501565492644
4,4,868.0,11.0,-0.03170965925298234,-0.7979690516596419,0.012621465312648258,1.1696729339110699
5,5,868.0,11.0,-0.04766904028617518,-0.9932528715422867,0.036014923990869654,1.4662859445897694
6,6,868.0,11.0,-0.06753409771702092,-1.1887968053423674,0.06534064288266504,1.7699977383395682
7,7,868.0,11.0,-0.09131003382386826,-0.9944703196649632,0.1007405976494564,1.4983265141629718
8,8,868.0,11.0,-0.11119944021716753,-0.800706509255628,0.13070712793271583,1.2387220494724938
9,9,868.0,11.0,-0.1272135704022801,-0.9972423133773136,0.1554815689221657,1.5693296432755894
10,10,868.0,11.0,-0.14715841666982638,-1.1938412937541116,0.18686816178767748,1.9061984025355734
11,11,868.0,11.0,-0.1710352425449086,-1.3904261854107607,0.22499212983838895,2.250562242760829
0,0,869.0,11.0,-0.00876354638989748,0.027370475820227697,-0.0459980814635581,-0.013745032521666714
1,1,869.0,11.0,-0.008216136873492926,0.22312088425303947,-0.04627298211399143,-0.32057873753890104
2,2,869.0,11.0,-0.003753719188432137,0.4188702263719831,-0.05268455686476945,-0.6274878569496208
3,3,869.0,11.0,0.004623685339007526,0.6146863921663449,-0.06523431400376187,-0.9362866554453554
4,4,869.0,11.0,0.016917413182334425,0.42050197164245695,-0.08396004711266897,-0.6647948595807566
5,5,869.0,11.0,0.025327452615183564,0.6166852691341729,-0.0972559443042841,-0.9826884633273796
6,6,869.0,11.0,0.037661157997867026,0.8129663328864054,-0.11690971357083169,-1.304266923654356
7,7,869.0,11.0,0.05392048465559514,0.6195048168175394,-0.1429950520439188,-1.0503487603223882
8,8,869.0,11.0,0.06631058099194592,0.42653914354642153,-0.16400202725036656,-0.8057518933009283
9,9,869.0,11.0,0.07484136386287435,0.623483627867294,-0.18011706511638512,-1.1452053964084739
10,10,869.0,11.0,0.08731103642022023,0.8204414896157537,-0.20302117304455458,-1.4885313829738118
11,11,869.0,11.0,0.1037198662125353,1.017374035252864,-0.23279180070403083,-1.8371423033432128
0,0,870.0,9.0,-0.03340001595075429,0.02819272799771548,0.02449429102958489,0.031654078934441374
1,1,870.0,9.0,-0.032836161390799985,-0.1672717635418039,0.025127372608273718,0.33196346746274497
2,2,870.0,9.0,-0.03618159666163606,-0.3627421965647571,0.03176664195752862,0.6324632292484529
3,3,870.0,9.0,-0.043436440592931204,-0.55829259233768,0.04441590654249768,0.9349786571131418
4,4,870.0,9.0,-0.054602292439684806,-0.7539845975593423,0.06311547968476051,1.2412811540954347
5,5,870.0,9.0,-0.06968198439087166,-0.9498574857158276,0.08794110276666921,1.553049110142945
6,6,870.0,9.0,-0.08867913410518821,-1.1459168185804576,0.1190020849695281,1.8718230252411185
7,7,870.0,9.0,-0.11159747047679736,-1.3421211951450476,0.1564385454743505,2.1989522318487866
8,8,870.0,9.0,-0.1384398943796983,-1.1488147316026431,0.2004175901113262,1.9583389650245566
9,9,870.0,9.0,-0.16141618901175117,-1.345419610399816,0.23958436941181732,2.305872382139818
0,0,871.0,25.0,0.001763869784775593,-0.0015865639734607417,0.032809655201098686,0.023336995940109934
1,1,871.0,25.0,0.0017321385053063782,0.1930498785125721,0.03327639511990089,-0.25881623305448476
2,2,871.0,25.0,0.005593136075557821,-0.002530937654932175,0.02810007045881119,0.04417403323100422
3,3,871.0,25.0,0.005542517322459177,0.19217703641788808,0.028983551123431275,-0.23951229382899925
4,4,871.0,25.0,0.009386058050816938,-0.003346711844657957,0.02419330524685129,0.06217012149835266
5,5,871.0,25.0,0.00931912381392378,-0.1988070343293926,0.025436707676818344,0.36238694275442085
6,6,871.0,25.0,0.005342983127335927,-0.004055684951848576,0.03268444653190676,0.0778320061272832
7,7,871.0,25.0,0.005261869428298956,-0.19963057014747645,0.03424108665445243,0.3806451688280965
8,8,871.0,25.0,0.001269258025349427,-0.005011152923243889,0.04185399003101436,0.09895207515378501
9,9,871.0,25.0,0.0011690349668845492,0.18948673561616464,0.04383303153409006,-0.18023777945150882
10,10,871.0,25.0,0.004958769679207842,0.38395492878740656,0.040228275945059885,-0.4587771002251394
11,11,871.0,25.0,0.012637868254955973,0.5784858056507793,0.031052733940557097,-0.7385134149134058
12,12,871.0,25.0,0.02420758436797156,0.3829491114591189,0.016282465642288982,-0.4362217385960891
13,13,871.0,25.0,0.031866566597153936,0.5778368319618612,0.0075580308703672005,-0.7237277355447225
14,14,871.0,25.0,0.04342330323639116,0.772853441139971,-0.006916523840527249,-1.014022254359336
15,15,871.0,25.0,0.05888037205919058,0.5778244241530736,-0.02719696892771397,-0.7235191680401507
16,16,871.0,25.0,0.07043686054225205,0.773311761618785,-0.041667352288516986,-1.0246366562556162
17,17,871.0,25.0,0.08590309577462775,0.5787687231848789,-0.06216008541362931,-0.7453220386862504
18,18,871.0,25.0,0.09747847023832533,0.3845571149798773,-0.07706652618735432,-0.4728305510148511
19,19,871.0,25.0,0.10516961253792288,0.5806780876407229,-0.08652313720765134,-0.7887739709761792
20,20,871.0,25.0,0.11678317429073734,0.3868442805292314,-0.10229861662717493,-0.524516973502092
21,21,871.0,25.0,0.12452005990132196,0.5832458524458991,-0.11278895609721677,-0.8476025308678657
22,22,871.0,25.0,0.13618497695023996,0.7797106904773963,-0.1297410067145741,-1.1735169921980748
23,23,871.0,25.0,0.15177919075978788,0.9762579575030041,-0.15321134655853558,-1.5038969864030332
24,24,871.0,25.0,0.17130434990984797,1.172871146397314,-0.18328928628659624,-1.8402302208389998
25,25,871.0,25.0,0.19476177283779425,0.9801855510296653,-0.22009389070337623,-1.6096290345305448
0,0,872.0,30.0,-0.03651293151532936,-0.039449317335962755,0.003181788598883503,-0.03941014570029187
1,1,872.0,30.0,-0.03730191786204862,-0.2346167503584211,0.002393585684877666,0.2542749662304197
2,2,872.0,30.0,-0.04199425286921704,-0.4297727961720965,0.007479085009486059,0.5477119098970407
3,3,872.0,30.0,-0.05058970879265897,-0.2347567112541429,0.018433323207426872,0.25739479439442153
4,4,872.0,30.0,-0.05528484301774183,-0.03990271360019598,0.023581219095315305,-0.029417456670901843
5,5,872.0,30.0,-0.05608289728974575,-0.23535475760113883,0.02299286996189727,0.2706113346731448
6,6,872.0,30.0,-0.060789992441768526,-0.04056833266859139,0.028405096655360167,-0.014731764365673139
7,7,872.0,30.0,-0.061601359095140355,0.15413498124092756,0.028110461368046704,-0.2983189454971664
8,8,872.0,30.0,-0.0585186594703218,-0.04137616110538614,0.022144082458103377,0.0030952935176877805
9,9,872.0,30.0,-0.05934618269242953,0.15342132738405648,0.022205988328457132,-0.28251947322962956
10,10,872.0,30.0,-0.0562777561447484,0.34821961861837825,0.01655559886386454,-0.5681168468623283
11,11,872.0,30.0,-0.04931336377238083,0.15286940956269188,0.005193261926617973,-0.2702645659789494
12,12,872.0,30.0,-0.04625597558112699,0.3479168683172462,-0.00021202939296101515,-0.5613049966582555
13,13,872.0,30.0,-0.03929763821478207,0.15279789337792227,-0.011438129326126126,-0.2686888774692273
14,14,872.0,30.0,-0.03624168034722362,-0.04215897200064686,-0.016811906875510672,0.020364554338990593
15,15,872.0,30.0,-0.03708485978723656,0.15319999449951763,-0.01640461578873086,-0.2775749519521116
16,16,872.0,30.0,-0.03402085989724621,0.34855209030401196,-0.021956114827773092,-0.5753864086592588
17,17,872.0,30.0,-0.027049818091165967,0.1537447000083014,-0.03346384300095827,-0.28970033276415674
18,18,872.0,30.0,-0.02397492409099994,0.34932745420375433,-0.039257849656241406,-0.5927467487168963
19,19,872.0,30.0,-0.01698837500692485,0.1547764144790515,-0.05111278463057933,-0.31268388205994374
20,20,872.0,30.0,-0.01389284671734382,0.3505878497588692,-0.05736646227177821,-0.6210380644286548
21,21,872.0,30.0,-0.006881089722166436,0.5464620276382534,-0.0697872235603513,-0.9312225012744646
22,22,872.0,30.0,0.004048150830598632,0.3523477494754321,-0.0884116735858406,-0.6612606296433217
23,23,872.0,30.0,0.011095105820107275,0.5485814456754119,-0.10163688617870703,-0.9804206916490601
24,24,872.0,30.0,0.022066734733615513,0.7449079673794092,-0.12124530001168823,-1.303220560341843
25,25,872.0,30.0,0.036964894081203695,0.5515144580019995,-0.1473097112185251,-1.0508187571403096
26,26,872.0,30.0,0.04799518324124369,0.3586206621279511,-0.16832608636133128,-0.8077643482011071
27,27,872.0,30.0,0.05516759648380271,0.16615602848349525,-0.18448137332535341,-0.5724021769663454
28,28,872.0,30.0,0.05849071705347262,-0.0259654205765191,-0.19592941686468032,-0.34304041656278017
29,29,872.0,30.0,0.05797140864194224,0.17132561672533675,-0.20279022519593592,-0.6905502710440883
30,30,872.0,30.0,0.06139792097644897,0.3685975858640137,-0.21660123061681769,-1.0396071357348693
0,0,873.0,39.0,0.04531298206640093,0.04908322265506439,0.03361070441059004,0.04381841860014317
1,1,873.0,39.0,0.046294646519502214,-0.14650416829835416,0.0344870727825929,0.34691349404261845
2,2,873.0,39.0,0.04336456315353513,-0.3420992589348243,0.04142534266344527,0.6502688624832205
3,3,873.0,39.0,0.03652257797483865,-0.14757805488900894,0.054430719913109674,0.3709129457271505
4,4,873.0,39.0,0.03357101687705847,0.04673004205260062,0.06184897882765268,0.09587718263678607
5,5,873.0,39.0,0.03450561771811048,-0.14922132257132567,0.0637665224803884,0.40741423880302496
6,6,873.0,39.0,0.03152119126668397,0.044941229749151934,0.0719148072564489,0.1354969882835037
7,7,873.0,39.0,0.03242001586166701,0.23896336131763793,0.07462474702211898,-0.13365922567711275
8,8,873.0,39.0,0.03719928308801977,0.04285621126036673,0.07195156250857672,0.18160212870176323
9,9,873.0,39.0,0.038056407313227104,-0.15321761385783053,0.07558360508261198,0.49608739693616566
10,10,873.0,39.0,0.034992055036070495,0.04076167983822632,0.0855053530213353,0.22814962403279443
11,11,873.0,39.0,0.03580728863283502,0.23456423947852847,0.09006834550199119,-0.03638421786492724
12,12,873.0,39.0,0.04049857342240559,0.42828688955615435,0.08934066114469265,-0.2993460307220485
13,13,873.0,39.0,0.04906431121352868,0.6220293211481945,0.08335374053025169,-0.5625694194049604
14,14,873.0,39.0,0.06150489763649257,0.42584269798434415,0.07210235214215248,-0.24483356648352228
15,15,873.0,39.0,0.07002175159617946,0.2297689432133808,0.06720568081248203,0.06969262215962152
16,16,873.0,39.0,0.07461713046044707,0.4238662349972826,0.06859953325567446,-0.20105246757599976
